-15.26489603,24.89895543
-15.26489603,24.89895543
-15.19106743,25.1264017
-15.19106743,25.1264017
-15.10155306,25.44190555
-15.10155306,25.44190555
-15.06369621,25.59585456
-15.06369621,25.59585456
-15.01744178,25.81187475
-15.01744178,25.81187475
-14.99056829,25.96010179
-14.99056829,25.96010179
-14.94212482,26.32826614
-14.94212482,26.32826614
-14.92791873,26.51969975
-14.92791873,26.51969975
-14.92265082,26.65686316
-14.92265082,26.65686316
-14.92482056,26.92479581
-14.92482056,26.92479581
-14.9321476,27.05549846
-14.9321476,27.05549846
-14.95056833,27.24589553
-14.95056833,27.24589553
-15.00134086,27.55575859
-15.00134086,27.55575859
-15.02872568,27.67739702
-15.02872568,27.67739702
-15.05958939,27.79564598
-15.05958939,27.79564598
-15.11351167,27.97140499
-15.11351167,27.97140499
-15.15562525,28.09016445
-15.15562525,28.09016445
-15.22402912,28.2595969
-15.22402912,28.2595969
-15.27693844,28.37597786
-15.27693844,28.37597786
-15.35954438,28.53891796
-15.35954438,28.53891796
-15.49249025,28.76627072
-15.49249025,28.76627072
-15.59467397,28.91966533
-15.59467397,28.91966533
-15.82243833,29.2148192
-15.82243833,29.2148192
-15.91463919,29.32026673
-15.91463919,29.32026673
-16.04484582,29.45837956
-16.04484582,29.45837956
-16.23612262,29.64217241
-16.23612262,29.64217241
-16.44091522,29.81838735
-16.44091522,29.81838735
-16.56095806,29.91338746
-16.56095806,29.91338746
-16.62259532,29.96005051
-16.62259532,29.96005051
-16.68538308,30.0062061
-16.68538308,30.0062061
-16.81464329,30.09712601
-16.81464329,30.09712601
-16.88086585,30.14170102
-16.88086585,30.14170102
-17.01696272,30.22936261
-17.01696272,30.22936261
-17.22994184,30.35679733
-17.22994184,30.35679733
-17.45294536,30.47884273
-17.45294536,30.47884273
-17.64174624,30.57402898
-17.64174624,30.57402898
-17.72067031,30.61177898
-17.72067031,30.61177898
-17.88195684,30.68541778
-17.88195684,30.68541778
-18.13211904,30.7909358
-18.13211904,30.7909358
-18.39149924,30.89009701
-18.39149924,30.89009701
-18.56916979,30.95247165
-18.56916979,30.95247165
-18.84329611,31.04050744
-18.84329611,31.04050744
-19.03053543,31.09526607
-19.03053543,31.09526607
-19.22143622,31.1468633
-19.22143622,31.1468633
-19.38820665,31.18859768
-19.38820665,31.18859768
-19.76163193,31.27136726
-19.76163193,31.27136726
-19.96529968,31.3106074
-19.96529968,31.3106074
-20.17212321,31.34640542
-20.17212321,31.34640542
-20.48827405,31.39357173
-20.48827405,31.39357173
-20.59494435,31.40749567
-20.59494435,31.40749567
-20.79155742,31.43061185
-20.79155742,31.43061185
-21.00957368,31.45247694
-21.00957368,31.45247694
-21.34153068,31.47841004
-21.34153068,31.47841004
-21.53816059,31.48970892
-21.53816059,31.48970892
-21.6508884,31.49485685
-21.6508884,31.49485685
-21.76416058,31.49906828
-21.76416058,31.49906828
-21.86658786,31.50205614
-21.86658786,31.50205614
-22.21107207,31.5064914
-22.21107207,31.5064914
-22.4357971,31.50481468
-22.4357971,31.50481468
-22.66387436,31.49950484
-22.66387436,31.49950484
-22.89891493,31.49029605
-22.89891493,31.49029605
-23.13348762,31.47738508
-23.13348762,31.47738508
-23.25120616,31.46952283
-23.25120616,31.46952283
-23.48949111,31.45081225
-23.48949111,31.45081225
-23.73155307,31.42801449
-23.73155307,31.42801449
-24.1034055,31.38565406
-24.1034055,31.38565406
-24.23063108,31.36914174
-24.23063108,31.36914174
-24.48085648,31.33369124
-24.48085648,31.33369124
-24.61147692,31.31362827
-24.61147692,31.31362827
-25.1095554,31.22740662
-25.1095554,31.22740662
-25.35231702,31.17984135
-25.35231702,31.17984135
-25.61233593,31.12489376
-25.61233593,31.12489376
-25.85490216,31.0699171
-25.85490216,31.0699171
-26.11832392,31.00616088
-26.11832392,31.00616088
-26.2393692,30.97545139
-26.2393692,30.97545139
-26.40703351,30.93144627
-26.40703351,30.93144627
-26.52776276,30.89870394
-26.52776276,30.89870394
-26.76854032,30.83076447
-26.76854032,30.83076447
-26.79487236,30.82312111
-26.79487236,30.82312111
-27.03479068,30.75154129
-27.03479068,30.75154129
-27.30383806,30.66710908
-27.30383806,30.66710908
-27.42302325,30.62829752
-27.42302325,30.62829752
-27.57399718,30.57788965
-27.57399718,30.57788965
-27.69255467,30.5373283
-27.69255467,30.5373283
-27.84483222,30.483967
-27.84483222,30.483967
-27.96268675,30.44169072
-27.96268675,30.44169072
-28.11617304,30.38535051
-28.11617304,30.38535051
-28.34970057,30.29683708
-28.34970057,30.29683708
-28.3876628,30.28212886
-28.3876628,30.28212886
-28.6993697,30.15796489
-28.6993697,30.15796489
-28.97078094,30.04489376
-28.97078094,30.04489376
-29.1279004,29.97731193
-29.1279004,29.97731193
-29.28545961,29.90796595
-29.28545961,29.90796595
-29.66808672,29.7329409
-29.66808672,29.7329409
-29.82689299,29.65751923
-29.82689299,29.65751923
-29.93744904,29.60404193
-29.93744904,29.60404193
-30.09672234,29.52558946
-30.09672234,29.52558946
-30.14641534,29.5007701
-30.14641534,29.5007701
-30.25545493,29.44573648
-30.25545493,29.44573648
-30.35750061,29.39351625
-30.35750061,29.39351625
-30.4654888,29.3374967
-30.4654888,29.3374967
-30.7323494,29.19568966
-30.7323494,29.19568966
-30.83837471,29.13800528
-30.83837471,29.13800528
-30.89257595,29.10821903
-30.89257595,29.10821903
-31.05265989,29.01906332
-31.05265989,29.01906332
-31.15691238,28.96004684
-31.15691238,28.96004684
-31.2129487,28.92801193
-31.2129487,28.92801193
-31.31628151,28.86836127
-31.31628151,28.86836127
-31.37321162,28.83517617
-31.37321162,28.83517617
-31.47560346,28.77491363
-31.47560346,28.77491363
-31.63552184,28.67929931
-31.63552184,28.67929931
-31.85499203,28.54508184
-31.85499203,28.54508184
-32.05283963,28.42107721
-32.05283963,28.42107721
-32.21209003,28.31916297
-32.21209003,28.31916297
-32.30921434,28.25607717
-32.30921434,28.25607717
-32.37132014,28.21536499
-32.37132014,28.21536499
-32.46738124,28.1518187
-32.46738124,28.1518187
-32.62583739,28.04545723
-32.62583739,28.04545723
-32.72015813,27.9812274
-32.72015813,27.9812274
-32.78419254,27.9372279
-32.78419254,27.9372279
-32.8774054,27.87260615
-32.8774054,27.87260615
-33.06144312,27.74300467
-33.06144312,27.74300467
-33.12697643,27.69620385
-33.12697643,27.69620385
-33.21772641,27.63082405
-33.21772641,27.63082405
-33.37406389,27.51662492
-33.37406389,27.51662492
-33.59738686,27.35000676
-33.59738686,27.35000676
-33.68461626,27.28379585
-33.68461626,27.28379585
-33.75263076,27.23172419
-33.75263076,27.23172419
-33.83866346,27.1652942
-33.83866346,27.1652942
